45507.60,151.1
45507.80,151.1
45508.00,151.1
45508.20,151.1
45508.40,151.1
45508.60,151.1
45508.80,151.1
45509.00,151.1
45509.20,151.1
45509.40,151.1
45509.60,151.1
45509.80,151.1
45510.00,151.1
45510.20,151.1
45510.40,151.1
45510.60,151.1
45510.80,151.1
45511.00,151.1
45511.20,151.1
45511.40,151.1
45511.60,151.1
